0 148 160
500 141 160
1000 141 160
1500 141 160
2000 141 160
2500 141 160
3000 141 160
3500 141 160
4000 139 160
4500 139 160
5000 139 160
5500 139 160
6000 139 159
6500 139 160
7000 139 160
7500 139 159
8000 139 160
8500 139 160
9000 139 160
9500 139 160
10000 139 160
10500 139 160
11000 139 160
11500 139 160
12000 139 160
12500 139 160
13000 139 160
13500 139 160
14000 139 159
14500 139 160
15000 139 159
15500 139 160
16000 139 160
16500 139 159
17000 139 160
17500 139 160
18000 139 160
18500 139 160
19000 139 160
19500 139 160
20000 139 160
20500 139 160
21000 139 160
21500 139 160
22000 139 160
22500 139 160
23000 139 160
23500 139 159
24000 139 160
24500 139 160
25000 139 160
25500 139 160
26000 139 160
26500 139 161
27000 139 160
27500 139 160
28000 139 160
28500 139 159
29000 139 160
29500 139 160
30000 139 160
30500 139 159
31000 139 160
31500 139 160
32000 138 160
32500 138 159
33000 138 160
33500 138 160
34000 138 160
34500 138 159
35000 138 160
35500 138 160
36000 138 159
36500 138 160
37000 138 160
37500 138 159
38000 138 160
38500 138 159
39000 138 159
39500 138 160
40000 138 159
40500 138 160
41000 138 160
41500 138 159
42000 138 159
42500 138 160
43000 138 160
43500 138 160
44000 138 159
44500 138 160
45000 138 160
45500 138 161
46000 138 160
46500 138 160
47000 138 160
47500 138 160
48000 138 160
48500 138 160
49000 138 160
49500 138 160
50000 138 160
50500 138 160
51000 138 160
51500 138 160
52000 138 160
52500 138 160
53000 138 160
53500 138 159
54000 138 160
54500 138 160
55000 138 160
55500 138 160
56000 138 160
56500 138 159
57000 138 161
57500 138 159
58000 138 160
58500 138 159
59000 138 160
59500 138 160
60000 138 160
60500 138 160
61000 138 160
61500 138 160
62000 138 160
62500 138 160
63000 138 160
63500 138 160
64000 138 160
64500 138 160
65000 138 160
65500 138 160
66000 138 160
66500 138 160
67000 138 160
67500 138 160
68000 138 160
68500 138 160
69000 138 160
69500 138 160
70000 138 160
70500 138 160
71000 138 159
71500 138 160
72000 138 160
72500 138 160
73000 138 159
73500 138 160
74000 138 160
74500 138 160
75000 138 160
75500 138 160
76000 138 159
76500 138 160
77000 138 160
77500 138 160
78000 138 160
78500 138 160
79000 138 160
79500 138 159
80000 138 160
80500 138 160
81000 138 160
81500 138 160
82000 138 160
82500 138 160
83000 138 160
83500 138 160
84000 138 160
84500 138 160
85000 138 160
85500 138 160
86000 138 160
86500 138 160
87000 138 160
87500 138 160
88000 138 160
88500 138 160
89000 138 161
89500 138 160
90000 138 159
90500 138 160
91000 138 160
91500 138 160
92000 138 160
92500 138 160
93000 138 160
93500 138 160
94000 138 160
94500 138 160
95000 138 159
95500 138 160
96000 138 160
96500 138 159
97000 138 160
97500 138 160
98000 138 160
98500 138 160
99000 138 160
99500 138 160
100000 138 160
100500 138 160
101000 138 159
101500 138 160
102000 138 160
102500 138 160
103000 138 160
103500 138 160
104000 138 160
104500 138 159
105000 138 160
105500 138 160
106000 138 160
106500 138 160
107000 138 160
107500 138 160
108000 138 160
108500 138 160
109000 138 160
109500 138 160
110000 138 159
110500 138 160
111000 138 160
111500 138 160
112000 138 160
112500 138 159
113000 138 160
113500 138 159
114000 138 160
114500 138 160
115000 138 160
115500 138 159
116000 138 160
116500 138 160
117000 138 160
117500 138 160
118000 138 160
118500 138 160
119000 138 160
119500 138 160
120000 138 160
120500 138 160
121000 138 160
121500 138 160
122000 138 160
122500 138 159
123000 138 160
123500 138 160
124000 138 160
124500 138 160
125000 138 160
125500 138 160
126000 138 160
126500 138 160
127000 138 160
127500 138 160
128000 138 160
128500 138 160
129000 138 159
129500 138 159
130000 138 160
130500 138 160
131000 138 159
131500 138 159
132000 138 160
132500 138 159
133000 138 159
133500 138 160
134000 138 160
134500 138 160
135000 138 160
135500 138 160
136000 138 160
136500 138 160
137000 138 160
137500 138 160
138000 138 160
138500 138 160
139000 138 160
139500 138 160
140000 138 160
140500 138 160
141000 138 160
141500 137 160
142000 137 159
142500 137 160
143000 137 160
143500 137 160
144000 137 160
144500 137 160
145000 137 160
145500 137 160
146000 137 160
146500 137 160
147000 137 160
147500 137 160
148000 137 159
148500 137 160
149000 137 161
149500 137 160
150000 137 160
150500 137 160
151000 137 160
151500 137 160
152000 137 160
152500 137 160
153000 137 160
153500 137 160
154000 137 160
154500 137 160
155000 137 159
155500 137 160
156000 137 160
156500 137 160
157000 137 160
157500 137 160
158000 137 160
158500 137 160
159000 137 160
159500 137 159
160000 137 160
160500 137 160
161000 137 160
161500 137 160
162000 137 160
162500 137 159
163000 137 159
163500 137 160
164000 137 160
164500 137 159
165000 137 159
165500 137 160
166000 137 160
166500 137 160
167000 137 160
167500 137 160
168000 137 160
168500 137 160
169000 137 159
169500 137 160
170000 137 160
170500 137 160
171000 137 160
171500 137 159
172000 137 160
172500 137 160
173000 137 160
173500 137 160
174000 137 160
174500 137 160
175000 137 160
175500 137 160
176000 137 160
176500 137 160
177000 137 160
177500 137 160
178000 137 160
178500 137 159
179000 137 160
179500 137 160
180000 137 159
180500 137 160
181000 137 160
