0 939 944
500 904 908
1000 893 898
1500 884 890
2000 875 878
2500 875 878
3000 862 868
3500 854 861
4000 851 856
4500 845 853
5000 836 843
5500 833 845
6000 832 840
6500 827 838
7000 825 835
7500 818 823
8000 815 825
8500 811 825
9000 808 820
9500 804 823
10000 801 812
10500 798 815
11000 794 810
11500 786 800
12000 779 790
12500 778 802
13000 773 796
13500 770 791
14000 766 784
14500 762 785
15000 760 787
15500 758 774
16000 756 782
16500 753 768
17000 748 773
17500 746 782
18000 745 773
18500 741 770
19000 737 777
19500 735 769
20000 732 754
20500 731 763
21000 725 761
21500 717 757
22000 711 752
22500 707 736
23000 705 742
23500 703 746
24000 693 723
24500 690 729
25000 685 741
25500 680 725
26000 677 724
26500 671 716
27000 665 718
27500 654 707
28000 649 703
28500 644 700
29000 643 694
29500 642 696
30000 636 686
30500 628 676
31000 622 694
31500 619 664
32000 619 669
32500 618 669
33000 616 675
33500 613 648
34000 609 681
34500 603 665
35000 600 676
35500 593 656
36000 592 651
36500 588 658
37000 585 639
37500 584 665
38000 584 678
38500 580 651
39000 578 665
39500 572 646
40000 569 637
40500 567 624
41000 559 635
41500 553 619
42000 551 644
42500 547 614
43000 547 623
43500 543 631
44000 543 631
44500 535 656
45000 533 615
45500 531 598
46000 531 621
46500 525 628
47000 520 603
47500 520 628
48000 513 584
48500 510 590
49000 509 593
49500 505 601
50000 504 608
50500 499 588
51000 497 583
51500 496 559
52000 496 581
52500 494 605
53000 492 566
53500 491 603
54000 489 604
54500 486 606
55000 482 588
55500 479 598
56000 479 572
56500 475 589
57000 474 584
57500 472 611
58000 471 579
58500 471 558
59000 469 582
59500 469 556
60000 466 598
60500 466 573
61000 462 588
61500 459 584
62000 456 588
62500 454 573
63000 451 603
63500 449 551
64000 449 563
64500 445 577
65000 445 570
65500 443 556
66000 439 577
66500 438 576
67000 437 549
67500 434 560
68000 434 549
68500 432 592
69000 430 584
69500 429 561
70000 428 551
70500 427 542
71000 427 566
71500 424 551
72000 423 518
72500 421 532
73000 420 573
73500 419 539
74000 419 543
74500 418 503
75000 414 568
75500 414 496
76000 413 547
76500 412 543
77000 408 535
77500 406 538
78000 406 543
78500 402 559
79000 402 526
79500 402 534
80000 402 521
80500 400 506
81000 400 517
81500 398 556
82000 398 555
82500 397 548
83000 397 543
83500 396 528
84000 394 516
